name,io_pad_internal_power,io_pad_switching_power,io_pad_leakage_power,io_pad_total_power,memory_internal_power,memory_switching_power,memory_leakage_power,memory_total_power,black_box_internal_power,black_box_switching_power,black_box_leakage_power,black_box_total_power,clock_network_internal_power,clock_network_switching_power,clock_network_leakage_power,clock_network_total_power,register_internal_power,register_switching_power,register_leakage_power,register_total_power,sequential_internal_power,sequential_switching_power,sequential_leakage_power,sequential_total_power,combinational_internal_power,combinational_switching_power,combinational_leakage_power,combinational_total_power,dyn_power_unit,leak_power_unit,Combinational_Area,Noncombinational_Area,Buf/Inv_Area,Total_Buffer_Area,Total_Inverter_Area,Macro/Black_Box_Area,Net_Area,area_unit,critical_path_length,lvls_of_logic,critical_path_slack,critical_path_clock_latency,total_negative_slack,num_violating_paths,worst_hold_violation,total_hold_violation,num_hold_violations,latency_unit
VectorParallelDec2PriorityEncoderRegistered_inputbits32_vectorLength4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7861,0.0,0.0,1.7861,0.1329,0.022698,6982.1,0.1625,0.0,0.0,0.0,0.0,0.2309,0.1991,11145.0,0.4412,1mW,1nW,2614.000935,1013.218678,1045.600377,319.12,726.48,0.0,0.0,um2,0.9,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits4_vectorLength1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.0,0.0,0.1406,0.012822,0.0025339,549.774,0.015906,0.0,0.0,0.0,0.0,0.0058784,0.0043608,268.9966,0.010508,1mW,1nW,68.048498,79.780998,25.342199,7.04,18.3,0.0,0.0,um2,0.1,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits4_vectorLength2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.0,0.0,0.1406,0.012404,0.0025819,549.774,0.015536,0.0,0.0,0.0,0.0,0.0066095,0.0044381,300.0359,0.011348,1mW,1nW,73.680098,79.780998,28.157999,9.39,18.77,0.0,0.0,um2,0.1,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits4_vectorLength4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.0,0.0,0.1406,0.012524,0.0025584,549.774,0.015632,0.0,0.0,0.0,0.0,0.0068032,0.0049298,337.0325,0.01207,1mW,1nW,89.636298,79.780998,31.443099,4.69,26.75,0.0,0.0,um2,0.1,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits64_vectorLength1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9127,0.0,0.0,1.9127,0.1428,0.028082,7476.9,0.1783,0.0,0.0,0.0,0.0,0.1526,0.1016,4781.8,0.259,1mW,1nW,1163.863971,1085.021576,382.94879,175.99,206.96,0.0,0.0,um2,0.9,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits64_vectorLength2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2502,0.0,0.0,2.2502,0.1725,0.038252,8796.4,0.2195,0.0,0.0,0.0,0.0,0.2746,0.2049,11439.0,0.491,1mW,1nW,2608.369336,1276.495972,920.297279,312.08,608.21,0.0,0.0,um2,0.9,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits64_vectorLength4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1081,0.0,0.0,3.1081,0.2443,0.036969,12150.0,0.2934,0.0,0.0,0.0,0.0,0.4266,0.3842,17052.0,0.8278,1mW,1nW,4426.906799,1763.160061,1466.562469,354.32,1112.24,0.0,0.0,um2,0.9,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits8_vectorLength1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532,0.0,0.0,0.2532,0.022531,0.0043742,989.5933,0.027894,0.0,0.0,0.0,0.0,0.011648,0.0089434,540.4999,0.021132,1mW,1nW,133.750497,143.605797,45.522099,11.73,33.79,0.0,0.0,um2,0.1,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits8_vectorLength2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532,0.0,0.0,0.2532,0.022502,0.0048206,989.5933,0.028312,0.0,0.0,0.0,0.0,0.019129,0.015545,787.2847,0.035461,1mW,1nW,204.614795,143.605797,77.434498,23.46,53.97,0.0,0.0,um2,0.1,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits8_vectorLength4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813,0.0,0.0,0.2813,0.024755,0.0069189,1099.5,0.032774,0.0,0.0,0.0,0.0,0.028658,0.02167,1256.0,0.051584,1mW,1nW,315.369592,159.561996,107.938998,32.85,75.09,0.0,0.0,um2,0.21,3.0,0.69,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags16_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3118,0.0,0.0,8.3118,0.4984,0.086121,32492.0,0.617,0.0,0.0,0.0,0.0,0.4127,0.3466,19591.0,0.7789,1mW,1nW,5043.567009,4715.056995,1726.554664,409.7,1316.86,0.0,0.0,um2,0.9,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags16_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0416,0.0,0.0,10.0416,0.7086,0.1489,39254.0,0.8968,0.0,0.0,0.0,0.0,0.5154,0.3976,22623.0,0.9357,1mW,1nW,5987.798583,5696.363274,1880.954362,360.42,1520.53,0.0,0.0,um2,0.91,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags2_tagBitWidth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4922,0.0,0.0,0.4922,0.03214,0.0030424,1924.2,0.037106,0.0,0.0,0.0,0.0,0.014333,0.011496,863.6201,0.026692,1mW,1nW,206.491996,279.233494,88.228398,44.58,43.64,0.0,0.0,um2,0.86,21.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags2_tagBitWidth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7876,0.0,0.0,0.7876,0.044492,0.0075152,3078.7,0.055085,0.0,0.0,0.0,0.0,0.024902,0.020453,1682.5,0.047038,1mW,1nW,395.150592,446.77359,164.254996,86.82,77.43,0.0,0.0,um2,0.87,23.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags2_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0407,0.0,0.0,1.0407,0.049183,0.0074766,4068.3,0.060728,0.0,0.0,0.0,0.0,0.031245,0.02572,2111.6,0.059076,1mW,1nW,489.010592,590.379387,153.930397,35.2,118.73,0.0,0.0,um2,0.9,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags2_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322,0.0,0.0,1.322,0.063241,0.010213,5167.9,0.078622,0.0,0.0,0.0,0.0,0.042125,0.033177,2668.5,0.07797,1mW,1nW,613.375091,749.941383,166.132197,28.16,137.97,0.0,0.0,um2,0.89,19.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags2_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5752,0.0,0.0,1.5752,0.068116,0.011958,6157.5,0.086232,0.0,0.0,0.0,0.0,0.05247,0.043457,3607.7,0.099535,1mW,1nW,820.336387,893.54718,247.790395,49.28,198.51,0.0,0.0,um2,0.9,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags32_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7178,0.0,0.0,19.7178,1.2514,0.2206,77078.0,1.5491,0.0,0.0,0.0,0.0,0.9995,0.8566,35852.0,1.892,1mW,1nW,10612.750036,11185.295952,2911.067845,333.2,2577.86,0.0,0.0,um2,0.9,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags4_tagBitWidth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322,0.0,0.0,1.322,0.085259,0.011758,5167.9,0.1022,0.0,0.0,0.0,0.0,0.053452,0.040857,2884.2,0.097193,1mW,1nW,658.89719,749.941383,189.597196,25.81,163.79,0.0,0.0,um2,0.9,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags4_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7439,0.0,0.0,1.7439,0.1038,0.016113,6817.2,0.1267,0.0,0.0,0.0,0.0,0.071264,0.058738,3784.4,0.1338,1mW,1nW,914.196385,989.284378,294.251094,75.09,219.16,0.0,0.0,um2,0.9,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags4_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1659,0.0,0.0,2.1659,0.1164,0.01887,8466.5,0.1438,0.0,0.0,0.0,0.0,0.094222,0.072272,5200.0,0.1717,1mW,1nW,1193.899182,1228.627373,393.742692,100.9,292.84,0.0,0.0,um2,0.9,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags4_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5878,0.0,0.0,2.5878,0.1387,0.023887,10116.0,0.1727,0.0,0.0,0.0,0.0,0.1106,0.088314,6188.3,0.2051,1mW,1nW,1482.049377,1467.970367,505.436089,126.71,378.73,0.0,0.0,um2,0.9,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags8_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4738,0.0,0.0,3.4738,0.2097,0.038311,13579.0,0.2616,0.0,0.0,0.0,0.0,0.1556,0.1275,7836.5,0.2909,1mW,1nW,1898.787769,1970.590656,647.164687,141.26,505.91,0.0,0.0,um2,0.9,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags8_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1348,0.0,0.0,4.1348,0.2339,0.043024,16163.0,0.2931,0.0,0.0,0.0,0.0,0.1843,0.1597,9855.1,0.3539,1mW,1nW,2411.263363,2345.561348,817.051283,173.64,643.41,0.0,0.0,um2,0.9,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags8_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6692,0.0,0.0,4.6692,0.2499,0.048545,18252.0,0.3167,0.0,0.0,0.0,0.0,0.207,0.1762,11318.0,0.3945,1mW,1nW,2931.717057,2648.729141,953.617581,164.25,789.36,0.0,0.0,um2,0.9,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags16_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6449,0.0,0.0,11.6449,0.6822,0.098934,45521.0,0.8267,0.0,0.0,0.0,0.0,0.5941,0.6106,21936.0,1.2267,1mW,1nW,6644.349318,6605.866653,1636.449071,115.45,1521.0,0.0,0.0,um2,0.9,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags16_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5435,0.0,0.0,13.5435,0.8036,0.1199,52943.0,0.9765,0.0,0.0,0.0,0.0,0.6529,0.6537,25006.0,1.3316,1mW,1nW,7673.993502,7682.91013,1946.187066,123.9,1822.29,0.0,0.0,um2,0.93,31.0,-0.03,1.0,-0.72,35.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags2_tagBitWidth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661,0.0,0.0,0.661,0.042746,0.0069162,2583.9,0.052247,0.0,0.0,0.0,0.0,0.031387,0.025263,1672.0,0.058323,1mW,1nW,392.804092,374.970692,122.017997,30.5,91.51,0.0,0.0,um2,0.9,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags2_tagBitWidth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0267,0.0,0.0,1.0267,0.054997,0.0074539,4013.4,0.066464,0.0,0.0,0.0,0.0,0.048718,0.041302,3025.6,0.093045,1mW,1nW,723.191287,582.401287,228.549095,56.32,172.23,0.0,0.0,um2,0.9,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags2_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4345,0.0,0.0,1.4345,0.081368,0.01551,5607.7,0.1025,0.0,0.0,0.0,0.0,0.064478,0.051587,3892.7,0.12,1mW,1nW,928.275382,813.766182,278.294894,58.66,219.63,0.0,0.0,um2,0.9,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags2_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8424,0.0,0.0,1.8424,0.093228,0.015833,7202.0,0.1163,0.0,0.0,0.0,0.0,0.08139,0.062183,5145.0,0.1487,1mW,1nW,1234.728278,1045.131077,410.637491,103.25,307.39,0.0,0.0,um2,0.9,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags2_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1659,0.0,0.0,2.1659,0.1109,0.020117,8466.5,0.1394,0.0,0.0,0.0,0.0,0.093757,0.07172,5883.5,0.1714,1mW,1nW,1402.268372,1228.627373,467.89209,126.71,341.18,0.0,0.0,um2,0.88,18.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags32_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.047,0.0,0.0,26.047,1.4401,0.2695,101820.0,1.8114,0.0,0.0,0.0,0.0,1.1804,1.2016,48058.0,2.4301,1mW,1nW,14760.423435,14775.440872,3682.597035,314.9,3367.7,0.0,0.0,um2,0.95,36.0,-0.04,1.0,-1.3,43.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags4_tagBitWidth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8002,0.0,0.0,1.8002,0.1139,0.017642,7037.1,0.1386,0.0,0.0,0.0,0.0,0.1049,0.08691,5688.2,0.1975,1mW,1nW,1312.162776,1021.196777,425.655092,61.01,364.65,0.0,0.0,um2,0.9,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags4_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4612,0.0,0.0,2.4612,0.1608,0.029685,9621.0,0.2001,0.0,0.0,0.0,0.0,0.1322,0.1066,6478.9,0.2452,1mW,1nW,1601.720873,1396.167469,502.15099,79.78,422.37,0.0,0.0,um2,0.9,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags4_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2488,0.0,0.0,3.2488,0.1951,0.038972,12700.0,0.2468,0.0,0.0,0.0,0.0,0.1578,0.1197,8726.4,0.2862,1mW,1nW,2029.253163,1842.941059,675.322685,190.07,485.26,0.0,0.0,um2,0.9,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags4_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8395,0.0,0.0,3.8395,0.215,0.044171,15009.0,0.2742,0.0,0.0,0.0,0.0,0.1816,0.1399,10361.0,0.3319,1mW,1nW,2401.408058,2178.021252,788.893283,201.8,587.09,0.0,0.0,um2,0.9,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags8_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6411,0.0,0.0,4.6411,0.278,0.039172,18143.0,0.3353,0.0,0.0,0.0,0.0,0.2493,0.2223,11237.0,0.4828,1mW,1nW,2938.287253,2632.772942,931.560482,126.71,804.85,0.0,0.0,um2,0.9,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags8_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8365,0.0,0.0,5.8365,0.3571,0.065692,22816.0,0.4456,0.0,0.0,0.0,0.0,0.3045,0.284,13618.0,0.6022,1mW,1nW,3846.852041,3310.911427,1044.661781,96.68,947.99,0.0,0.0,um2,0.9,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags8_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7085,0.0,0.0,6.7085,0.3932,0.080917,26224.0,0.5003,0.0,0.0,0.0,0.0,0.3635,0.3199,16171.0,0.6996,1mW,1nW,4387.485633,3805.553616,1181.228078,108.41,1072.82,0.0,0.0,um2,0.9,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength4_numTags16_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6264,0.0,0.0,14.6264,0.8424,0.1455,57176.0,1.0451,0.0,0.0,0.0,0.0,1.1103,1.0889,38080.0,2.2373,1mW,1nW,11550.411443,8297.223816,2948.611846,370.75,2577.86,0.0,0.0,um2,1.44,47.0,-0.54,1.0,-42.51,113.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength4_numTags32_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9982,0.0,0.0,33.9982,1.8512,0.2907,132930.0,2.2747,0.0,0.0,0.0,0.0,2.1737,2.299,80881.0,4.5537,1mW,1nW,24865.390874,19279.782173,5978.881892,677.2,5301.68,0.0,0.0,um2,1.81,56.0,-0.9,1.0,-165.82,273.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength4_numTags4_tagBitWidth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0238,0.0,0.0,3.0238,0.2044,0.036564,11820.0,0.2527,0.0,0.0,0.0,0.0,0.1928,0.1671,7584.0,0.3675,1mW,1nW,2094.485867,1715.291462,540.16429,51.62,488.54,0.0,0.0,um2,0.9,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength4_numTags4_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8676,0.0,0.0,3.8676,0.2317,0.04168,15119.0,0.2885,0.0,0.0,0.0,0.0,0.2371,0.2138,9691.4,0.4605,1mW,1nW,2949.550451,2193.977451,796.402085,77.43,718.97,0.0,0.0,um2,0.9,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength4_numTags4_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7255,0.0,0.0,4.7255,0.2567,0.045467,18472.0,0.3207,0.0,0.0,0.0,0.0,0.2536,0.2264,11947.0,0.4919,1mW,1nW,3661.478542,2680.641541,934.376283,84.47,849.9,0.0,0.0,um2,0.92,30.0,-0.02,1.0,-0.53,39.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength4_numTags4_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8084,0.0,0.0,5.8084,0.2977,0.049573,22706.0,0.3699,0.0,0.0,0.0,0.0,0.2637,0.237,12779.0,0.5135,1mW,1nW,3861.400346,3294.955227,1010.872182,101.84,909.03,0.0,0.0,um2,1.03,29.0,-0.13,1.0,-4.51,52.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength4_numTags8_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4243,0.0,0.0,8.4243,0.4976,0.097479,32931.0,0.628,0.0,0.0,0.0,0.0,0.5692,0.5311,20837.0,1.1211,1mW,1nW,6301.760312,4778.881794,1624.247271,135.63,1488.62,0.0,0.0,um2,1.18,38.0,-0.27,1.0,-25.38,109.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength4_numTags8_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2807,0.0,0.0,10.2807,0.5322,0.1128,40188.0,0.6851,0.0,0.0,0.0,0.0,0.5612,0.5165,25075.0,1.1027,1mW,1nW,7442.628594,5831.990971,1857.958667,171.29,1686.66,0.0,0.0,um2,1.19,41.0,-0.28,1.0,-23.82,101.0,0.0,0.0,0.0,ns
BidirectionalBitmaskIntersectDecoupled_metaDataWidth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03516,0.0,0.0,0.03516,0.0016644,0.00033667,274.887,0.002276,0.0,0.0,0.0,0.0,0.0025553,0.0016587,262.2285,0.0044762,1mW,1nW,52.561599,39.890499,19.2413,9.39,9.86,0.0,0.0,um2,0.28,6.0,1.62,2.0,0.0,0.0,0.0,0.0,0.0,ns
BidirectionalBitmaskIntersectDecoupled_metaDataWidth128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6355,0.0,0.0,3.6355,0.2285,0.040887,28423.0,0.2978,0.0,0.0,0.0,0.0,0.073691,0.075595,10824.0,0.1601,1mW,1nW,2638.873844,4124.677608,1477.825659,910.44,567.38,0.0,0.0,um2,1.43,6.0,0.47,2.0,0.0,0.0,0.0,0.0,0.0,ns
BidirectionalBitmaskIntersectDecoupled_metaDataWidth16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516,0.0,0.0,0.3516,0.0098727,0.0019281,2748.9,0.01455,0.0,0.0,0.0,0.0,0.0090176,0.011079,1508.3,0.021605,1mW,1nW,359.483792,398.904991,198.044595,122.02,76.03,0.0,0.0,um2,0.55,8.0,1.35,2.0,0.0,0.0,0.0,0.0,0.0,ns
BidirectionalBitmaskIntersectDecoupled_metaDataWidth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056256,0.0,0.0,0.056256,0.0021939,0.00043283,439.8192,0.0030665,0.0,0.0,0.0,0.0,0.0026808,0.0024073,346.2935,0.0054344,1mW,1nW,76.965198,63.824799,40.359799,23.46,16.89,0.0,0.0,um2,0.34,8.0,1.56,2.0,0.0,0.0,0.0,0.0,0.0,ns
BidirectionalBitmaskIntersectDecoupled_metaDataWidth32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891,0.0,0.0,0.6891,0.019222,0.0036773,5387.8,0.028286,0.0,0.0,0.0,0.0,0.020326,0.022182,2837.3,0.045345,1mW,1nW,686.116585,781.853783,381.071589,234.65,146.42,0.0,0.0,um2,0.83,9.0,1.08,2.0,0.0,0.0,0.0,0.0,0.0,ns
BidirectionalBitmaskIntersectDecoupled_metaDataWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098448,0.0,0.0,0.098448,0.0033808,0.00035728,769.6836,0.0045077,0.0,0.0,0.0,0.0,0.0035858,0.0040247,512.2935,0.0081228,1mW,1nW,117.324997,111.693398,62.886198,37.54,25.34,0.0,0.0,um2,0.36,6.0,1.54,2.0,0.0,0.0,0.0,0.0,0.0,ns
BidirectionalBitmaskIntersectDecoupled_metaDataWidth64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8213,0.0,0.0,1.8213,0.090986,0.018742,14239.0,0.124,0.0,0.0,0.0,0.0,0.03723,0.035175,5493.3,0.077898,1mW,1nW,1331.873372,2066.327854,741.493979,459.91,281.58,0.0,0.0,um2,0.87,7.0,1.03,2.0,0.0,0.0,0.0,0.0,0.0,ns
